,label,name,party,wahlkreis,x,y,digital,familie,demokratie,natur,arbeit
303,marion-terhalle,Marion Terhalle,FDP,Unterems,-148.55096,-606.13403,0.026450724970281884,0.08254972367052403,0.04329415996589005,0.0059161809635201006,0.005744875676028067
304,patrick-bausch,Patrick Bausch,DIE LINKE,Schwarzwald-Baar,-572.17096,257.80365,0.0,0.0,0.042708128111521186,0.02104741495177501,0.0
305,ronny-kienert,Ronny Kienert,SPD,Chemnitzer Umland - Erzgebirgskreis II,-96.75809,-473.1667,0.03698447296072222,0.11195103340818373,0.05360019454946608,0.043887172190212057,0.09267802671159106
306,matthias-nolke,Matthias Nölke,FDP,Kassel,-220.27403,-704.28485,0.06825438297948355,0.05962428377010472,0.020668396510229455,0.023258636430165226,0.060745362152641424
307,denise-kocke,Denise Köcke,FDP,Harz,-215.6792,-633.4366,0.02611024616353415,0.06345987339449713,0.015867854411162334,0.003296511258824545,0.008655162530151483
308,nico-riedemann,Nico Riedemann,ÖDP,Aachen I,78.92355,-190.15915,0.0,0.0824767095184686,0.04485840272133704,0.0514761530508799,0.03373331333929333
309,jurgen-pohl,Jürgen Pohl,AfD,Eichsfeld - Nordhausen - Kyffhäuserkreis,502.86435,297.17728,0.0,0.05927111056722645,0.01380962299736528,0.0,0.1251034237124469
310,sabine-zimmermann,Sabine Zimmermann,DIE LINKE,Zwickau,1136.5543,355.87662,0.0,0.031096540396316194,0.009490976797019615,0.0,0.2922276497933846
311,erhard-grundl,Erhard Grundl,DIE GRÜNEN,Straubing,-588.5577,-84.32477,0.013602221490331624,0.01884348185969721,0.046736293797284785,0.06580965313266454,0.024423033948392698
312,kerstin-griese,Kerstin Griese,SPD,Mettmann II,1216.819,-396.14758,0.05496276588277603,0.4029374597995984,0.06973859773195347,0.0,0.019233045505904357
313,werner-marquardt,Werner Marquardt,Parteilos,Heilbronn,-687.4058,416.00064,0.005187827918207082,0.0075018084689731064,0.06291379792907367,0.006959469253436823,0.0029106589198972565
314,anja-hirschel,Anja Hirschel,PIRATEN,Ulm,-515.26587,53.30211,0.0073646742371841845,0.003525783823955546,0.056265179641114,0.02609361895712845,0.014662960837015038
315,jorn-leunert,Dipl.Ing. Jörn Leunert,DIE GRÜNEN,Mettmann I,554.6351,-426.85352,0.01944812579288861,0.035020652093769665,0.03714086273096713,0.1377852637327954,0.05111404921642918
316,christian-lindner,Christian Lindner,FDP,Rheinisch-Bergischer Kreis,-720.57153,-861.7231,0.13747215284052705,0.06594950036321634,0.039533295820214406,0.01052844226531294,0.03537874396269181
317,dr-alexander-wolf,Dr. Alexander Wolf,AfD,Hamburg-Eimsbüttel,-779.0284,305.7455,0.006963982349378504,0.09996525338509714,0.07232745236962904,0.007164368921405501,0.019721058519491658
318,florian-kiel,Florian Kiel,DIE PARTEI,Siegen-Wittgenstein,-261.73218,317.074,0.0,0.04110299629661704,0.012000511519027968,0.0025500826058358905,0.038547411333038135
319,bijan-djir-sarai,Bijan Djir-Sarai,FDP,Neuss I,-611.24347,-647.38043,0.043575954685595435,0.006217548075603038,0.02034022142665016,0.007864803210871362,0.011098345790412752
320,leo-fischer,Leo Fischer,DIE PARTEI,Frankfurt am Main II,1017.1641,-126.66635,0.006704189711245462,0.1095822158090794,0.005676570582731418,0.008537123105592228,0.06434095650481536
321,victor-perli,Victor Perli,DIE LINKE,Salzgitter - Wolfenbüttel,794.50726,596.82306,0.0011216549866123237,0.028495529395518106,0.047963341268916534,0.003395539832810691,0.1833188943072765
322,diyar-agu,Diyar Agu,DIE LINKE,Oberbergischer Kreis,174.59941,656.32227,0.013666257991076505,0.012972925749541495,0.05029040803591037,0.02399940970250776,0.058253148270137126
323,daniel-fahr,Daniel Fahr,FDP,Coesfeld - Steinfurt II,-430.7446,-797.379,0.06985483664191347,0.08800050225059226,0.024897988803714282,0.01165118799272826,0.01112485356671235
324,werner-grunwald,Werner Grünwald,DKP,Märkisch-Oderland - Barnim II,-634.789,599.9308,0.015116652502048113,0.02665954984691436,0.08995426864578322,0.0,0.05003201247003882
325,nezahat-baradari,Nezahat Baradari,SPD,Olpe - Märkischer Kreis I,480.32608,-662.35675,0.0,0.15239615668138487,0.07130324809885502,0.0,0.07158975597240141
326,lienhard-pagel,Prof. Dr. Lienhard Pagel,FREIE WÄHLER,Vorpommern-Rügen - Vorpommern-Greifswald I,-1276.4224,461.18793,0.007124869887954887,0.021874840762774832,0.22154250806804549,0.006300905485544204,0.02696091283163136
327,thomas-ney,Thomas Ney,PIRATEN,Oberhavel - Havelland II,-1265.1333,378.9118,0.020285285062024348,0.0,0.24094542904488306,0.008230024688939328,0.0
328,karl-meier,Karl Meier,FREIE WÄHLER,Weiden,-545.8055,-143.50557,0.0,0.02135787211587889,0.04304276925338045,0.010661984107654777,0.016359004549070952
329,michael-linnerer,Michael Linnerer,FDP,Rosenheim,-800.2949,-500.53284,0.032218719455876066,0.0734005456423819,0.07813127110137576,0.021358998193099468,0.05359905965754766
330,maximilian-mohring,Maximilian Möhring,PIRATEN,Aachen II,-251.07854,-92.13666,0.0,0.02267535317305741,0.02984097811053895,0.0152647393862074,0.013275429627425362
331,stefan-rouenhoff,Stefan Rouenhoff,CDU,Kleve,-155.4066,-676.1639,0.015346143040279803,0.034127689916905984,0.060001325992797186,0.008898966580849616,0.04814435269075437
332,jens-hassel,Jens Hassel,FREIE WÄHLER,Groß-Gerau,-657.1178,71.808784,0.015270669335201291,0.0,0.07433041217257078,0.0,0.0
333,uwe-reiche,Uwe Reiche,FREIE WÄHLER,Eichsfeld - Nordhausen - Kyffhäuserkreis,-464.5602,-329.01816,0.013166762417753207,0.018336352222368454,0.03507373716525103,0.004993154918015547,0.028198866317060936
334,andreas-zimmer,Andreas Zimmer,BAYERNPARTEI,Erding - Ebersberg,-724.923,-75.37724,0.0,0.08358531808771946,0.10079364393214436,0.0,0.0119894902835836
335,oliver-kaczmarek,Oliver Kaczmarek,SPD,Unna I,123.50943,268.2781,0.012717402979294972,0.0,0.012691416458208359,0.0,0.014936536707774627
336,petra-ringelmann,Petra Ringelmann,BAYERNPARTEI,Weiden,-517.1734,-78.24369,0.0,0.0,0.07960020104363562,0.0,0.014665450237837063
337,zaklin-nastic,Zaklin Nastic,DIE LINKE,Hamburg-Eimsbüttel,386.1854,832.71606,0.0037125407013286977,0.022398639335867068,0.026855377376373626,0.007846496551477787,0.15766841401500045
338,josef-voege,Josef Voege,FREIE WÄHLER,Main-Taunus,15.511497,-7.976281,0.0,0.0619860858347852,0.01969100655477456,0.0,0.03737772491244767
339,lorenz-gosta-beutin-2,Lorenz Gösta Beutin,DIE LINKE,Plön - Neumünster,339.47546,728.223,0.003093822769541509,0.0033003334597202483,0.014685125398553827,0.0,0.06717964288209345
340,herbert-sirois,Dr. Herbert Sirois,DIE GRÜNEN,Ansbach,-586.20703,61.376537,0.0,0.0,0.059378679668818726,0.05232974190081505,0.0
341,heiko-becker,Heiko Becker,SPD,Siegen-Wittgenstein,-13.134206,-690.8126,0.0,0.05929082705275986,0.003517133394724272,0.0,0.0348995355732777
342,cliff-gatzweiler,Dr. Cliff Gatzweiler,FDP,Aachen I,-463.2974,-400.21838,0.01920922652474955,0.0,0.0,0.0,0.02913039248218958
343,sylvia-gabelmann,Sylvia Gabelmann,DIE LINKE,Siegen-Wittgenstein,435.5559,700.91187,0.0,0.09722387754924644,0.04517483228411244,0.1112150709537036,0.03910981272989685
344,heinz-schumacher,Heinz Schumacher,FREIE WÄHLER,Odenwald,-35.056705,132.48679,0.0,0.0,0.0,0.0,0.06663914596171146
345,marcel-emmerich,Marcel Emmerich,DIE GRÜNEN,Ulm,473.66772,-464.71786,0.02754969831262501,0.1024894752232874,0.07216481806770474,0.08633567036936739,0.039014045664921206
346,walter-rammler,Walter M. Rammler,DIE GRÜNEN,Fulda,313.74344,-131.97675,0.0,0.002662483682978201,0.0,0.08196444070094977,0.021909045185506987
347,nicolas-wallhauser,Nicolas Wallhäußer,FDP,Darmstadt,-675.0686,-602.1396,0.05927384294015418,0.04731432030305882,0.04762620158081248,0.004857348613502524,0.0
348,elfi-scho-antwerpes,Elfi Scho-Antwerpes,SPD,Köln II,91.25914,-299.29932,0.031921395291973534,0.027265055117554768,0.011577868398581652,0.004454581400570921,0.0398332583513393
349,monika-christann,Monika Christann,DIE LINKE,Frankfurt am Main II,-221.10295,510.85324,0.0,0.05026246736145818,0.05006051664865197,0.027428720168745327,0.057019504402791285
350,franziska-brychcy,Franziska Brychcy,DIE LINKE,Berlin-Steglitz-Zehlendorf,707.89044,141.20255,0.01873567922628112,0.08744375933760568,0.07063229327670903,0.0,0.09435969483840406
351,manuel-paschke,Manuel Paschke,DIE LINKE,Delmenhorst - Wesermarsch - Oldenburg-Land,-448.57312,-70.281395,0.00614209478926314,0.020547991835000296,0.02851789978037011,0.013464619113445686,0.01566195918777993
352,ina-mecke,Ina Mecke,DIE PARTEI,Tübingen,-240.10123,-21.10591,0.0,0.0037423154663819938,0.00635929332743828,0.0,0.001066410722754901
353,werner-fischer-2,Werner Fischer,UNABHÄNGIGE,Ostallgäu,133.16356,-846.1043,0.05418730178691911,0.028375309598045018,0.10447645424671127,0.021687484845734625,0.023419257598378325
354,marion-schneider,Marion Schneider,Parteilos,Jena - Sömmerda - Weimarer Land I,-1046.646,628.547,0.016506551515989402,0.06049049263946391,0.14555575560213552,0.051835372241402465,0.035893073050048664
355,christel-sprosler,Christel Sprößler,SPD,Darmstadt,1042.0668,-372.6556,0.02197642297875159,0.13341446770493345,0.03338315664048761,0.002465360428398444,0.04595742360955373
356,sabine-gollombeck,Sabine Gollombeck,AfD,Berlin-Steglitz-Zehlendorf,-1148.332,401.50156,0.0,0.06637581012843596,0.12903095851277885,0.0,0.02553520232302027
357,dr-karamba-diaby,Dr. Karamba Diaby,SPD,Halle,550.32166,71.05004,0.012455544237527377,0.08230482379899305,0.016859221752872692,0.0,0.06482825051388988
358,paul-bunjes,Paul Bunjes,DIE GRÜNEN,Kaiserslautern,382.75757,313.73642,0.0,0.0,0.0,0.10678962966722813,0.0
359,enrico-corongiu,Enrico Corongiu,SPD,Weilheim,570.0747,276.2706,0.0,0.0,0.044257022605833696,0.0,0.08300047838128957
360,eva-schreiber,Eva Schreiber,DIE LINKE,München-Land,409.9296,-33.527096,0.014698527329669475,0.006261822351933784,0.013559155089621288,0.13406476232770698,0.08907543803896219
361,tobias-huth,Tobias Huth,DIE LINKE,Hanau,561.30963,498.88156,0.007991972973741455,0.01868099924285566,0.018368636037383958,0.0,0.11659590262755552
362,gernot-laude,Dr. Gernot Laude,AfD,Main-Taunus,-1189.927,280.892,0.0008816523348384806,0.0,0.15091207010454566,0.002539050965095253,0.01861536485836021
363,patrick-meinhardt,Patrick Meinhardt,FDP,Vorpommern-Rügen - Vorpommern-Greifswald I,-422.1535,-726.2472,0.042228202354649316,0.05673280005888472,0.022307569857782057,0.0,0.00260743774236498
364,dr-michael-von-abercron,Michael von Abercron,CDU,Pinneberg,154.95879,-709.8142,0.02324270431212198,0.0785960252634818,0.002040788968886244,0.03981138653274215,0.0025094340183556747
365,jan-nolte,Jan Nolte,AfD,Waldeck,-533.24225,316.96323,0.0,0.0388682247277011,0.056610963707454526,0.0,0.08260795803092541
366,karin-schafer,Karin Schäfer,DIE VIOLETTEN,Oberhausen - Wesel III,-534.41895,525.2428,0.013951334085535541,0.0046315481220117975,0.05165115673870452,0.002556600005392937,0.01825398192145282
367,ophelia-nick,Dr. Ophelia Nick,DIE GRÜNEN,Mettmann II,192.99326,-208.07144,0.0,0.04244754025558745,0.019402312300259128,0.11081257837801277,0.0
368,roland-hartwig,Dr. Roland Hartwig,AfD,Rheinisch-Bergischer Kreis,-882.8993,499.31592,0.0,0.006390372317376236,0.03742273446842952,0.009945285816417293,0.007678019258254137
369,sabine-kader,Sabine Kader,DIE PARTEI,Köln I,-58.32219,253.23703,0.0,0.0,0.0,0.0,0.0
370,christian-horn-3,Christian Horn,PIRATEN,Suhl - Schmalkalden-Meiningen - Hildburghausen - Sonneberg,-337.95398,-330.01892,0.02316826199630992,0.038246708857639186,0.036647165440625816,0.0358254258561579,0.09663611994592664
371,holger-hexgen,Holger Hexgen,AfD,Mönchengladbach,-410.86478,367.94058,0.00823092908272208,0.0,0.03140531435797792,0.0,0.02957174490870954
372,kristin-krumm,Kristin Krumm,FDP,Helmstedt - Wolfsburg,-88.717384,-399.35138,0.05176757279542003,0.054682234661036166,0.0,0.0,0.0
373,dr-gesine-lotzsch,Dr. Gesine Lötzsch,DIE LINKE,Berlin-Lichtenberg,401.30655,234.55797,0.0,0.02214972549082788,0.0,0.0,0.09092807655088324
374,kerstin-taubner-benicke,Kerstin Täubner-Benicke,DIE GRÜNEN,Starnberg - Landsberg am Lech,367.53976,-243.649,0.009543917925410315,0.04250687005753115,0.049036438720871975,0.11362514320160948,0.0723054842285832
375,annette-wittmutz,Dr. Annette Wittmütz-Heublein,FDP,Köln II,850.5097,-29.525402,0.015433290361966159,0.09120209167036428,0.02433988451952904,0.0,0.027519281303260347
376,malte-kaufmann,Dr. Malte Kaufmann,AfD,Heidelberg,-866.351,126.93154,0.0,0.04429181689288607,0.1613116462888573,0.0,0.013653471610763471
377,astrid-zum-felde,Astrid zum Felde,AfD,Stade I - Rotenburg II,-1114.4342,609.85004,0.0,0.0,0.15053426975799838,0.009385168585937092,0.002257780933946853
378,hans-jorg-muller,Diplom-Volkswirt Hans-Jörg Müller,AfD,Traunstein,-960.95355,401.35883,0.0,0.011872543770960208,0.121436051909545,0.0,0.005118305379498364
379,gisela-vierrath,Gisela Vierrath,DKP,Cottbus - Spree-Neiße,32.46252,363.22925,0.0,0.0,0.0061428827421234925,0.013707713068179354,0.002629133378655539
380,jurgen-weber-3,Jürgen A. Weber,FDP,Ennepe-Ruhr-Kreis II,-69.5641,-150.64378,0.0,0.0,0.0,0.0,0.0
381,steffen-holger,Steffen Holger,FREIE WÄHLER,Plön - Neumünster,-406.57428,102.17724,0.027676931865071502,0.0,0.04741945428500705,0.0,0.0
382,constanze-freifrau-tucher-von-simmelsdorf,Constanze Freifrau Tucher von Simmelsdorf,ÖDP,Augsburg-Land,-336.71713,-256.766,0.007905320180822642,0.0,0.05203006667209957,0.10219723690125904,0.011689916327749076
383,cornelia-kerth,Cornelia Kerth,DIE LINKE,Hamburg-Wandsbek,205.17627,233.41537,0.0052410826973881535,0.00739374583733657,0.003253547297799791,0.017980053629766738,0.01209319101403343
384,helge-lindh,Helge Lindh,SPD,Wuppertal I,-32.71061,-442.35144,0.057996917826389036,0.09942564726633964,0.0757595746331144,0.0038979273607141853,0.09747769058092152
385,patrick-hans-peter-siegert,Patrick H.P. Siegert,DIE PARTEI,Mannheim,-167.69102,80.22046,0.0,0.0,0.017364896288815285,0.0,0.0
386,wolfram-steinhage,Wolfram Steinhage,DIE LINKE,Heinsberg,1196.9137,320.0524,0.0,0.14773107273591274,0.015746010502178862,0.0,0.20982074150651475
387,ute-koczy,Ute Koczy,DIE GRÜNEN,Lippe I,372.43262,-171.29327,0.0,0.01545647661216218,0.006240219432267474,0.08660209224765987,0.020499192644189944
388,lea-joy-friedel,Lea Joy Friedel,DIE PARTEI,Berlin-Mitte,-55.550575,-6.9974694,0.0,0.0,0.0,0.0,0.0
389,ute-vogt,Ute Vogt,SPD,Stuttgart I,272.437,-11.447203,0.0214498017697494,0.030122354077451587,0.07738797585174532,0.10487141840163937,0.025152847613095983
390,tevfik-ozkan,Tevfik Özkan,SPD,Diepholz - Nienburg I,-31.846426,439.7673,0.0,0.01078803418405536,0.07508846807710168,0.0,0.0036775806660892373
391,rafael-hauptmann,Rafael Hauptmann,AfD,Donau-Ries,-1333.5393,358.93875,0.008395408214904466,0.07732075558411666,0.20866145486294335,0.03257603998049827,0.010503270366006016
392,jurgen-heinen,Jürgen Heinen,DIE GRÜNEN,Viersen,204.57246,-38.64368,0.04260486449411064,0.0,0.0,0.08000092234850531,0.05061490854720426
393,olaf-lengner-2,Olaf Lengner,PIRATEN,Berlin-Lichtenberg,92.24604,404.2474,0.0,0.0,0.012602104090963248,0.0,0.0
394,frank-schniske,Frank Schniske,FDP,Aachen II,691.4649,73.10123,0.009246777552005687,0.15060731834867733,0.04061519402448127,0.010541686929590129,0.022228528843663317
395,michael-fielsch,Michael Fielsch,Parteilos,Berlin-Mitte,-157.44699,332.4977,0.00798250317165547,0.0,0.02851650485122845,0.007972177930393147,0.015395703749817262
396,uwe-kruger-winands,Uwe Krüger-Winands,Parteilos,Flensburg - Schleswig,-693.92346,487.01697,0.018013959422114582,0.013889717273388516,0.06825660558216767,0.014895947144486138,0.017297901183836582
397,susanne-bauer,Susanne Bauer,DIE GRÜNEN,Bayreuth,262.00522,-81.28097,0.0,0.06566176922431219,0.0594431000632541,0.12140996051061215,0.04778614402381197
398,ates-gurpinar,Ates Gürpinar,DIE LINKE,München-Nord,372.95517,592.5727,0.003389943855864432,0.0,0.0,0.01795984536130099,0.07859186418846327
399,jurgen-mollik,Jürgen Mollik,Parteilos,Unna I,-1080.906,519.26807,0.0,0.0391759935534627,0.1542686567907222,0.025209571049765987,0.010232869000929177
400,karl-voigt,Karl Voigt,DKP,Frankfurt (Oder) - Oder-Spree,-101.135216,458.81345,0.0,0.042896360780602924,0.05956279387177915,0.0,0.056946419541467674
401,karl-heinz-grabmann,Karlheinz Grabmann,FREIE WÄHLER,Frankfurt am Main II,-1081.117,374.24426,0.0179329359792807,0.009282223333777208,0.21889088687432573,0.0,0.009052378473919324
402,andre-walther,André Walther,DIE LINKE,Schwerin - Ludwigslust-Parchim I - Nordwestmecklenburg I,855.032,342.51785,0.0,0.001676122293227237,0.0,0.0,0.14818440821568707
403,ralf-poppe,Ralf Poppe,DIE GRÜNEN,Stade I - Rotenburg II,197.95457,-114.27573,0.02604636798559817,0.005645018647917131,0.021009096850962555,0.07052436947889032,0.016870728492244698
404,werner-becker,Werner Becker,DKP,Brandenburg an der Havel - Potsdam-Mittelmark I - Havelland III - Teltow-Fläming I,-483.3511,184.26385,0.0,0.012928899285119987,0.05478657441395626,0.0,0.006361011418201535
405,juliane-huttl,Juliane Hüttl,FDP,Berlin-Reinickendorf,-559.52026,-762.3361,0.13768116965306354,0.0561736880209012,0.009388278195800213,0.0,0.02191857350200636
406,konrad-dippel,Konrad Dippel,Parteilos,Weiden,-951.4707,231.66939,0.010324501786950106,0.007464823059323633,0.11981610357646352,0.0,0.0
407,shen-ibrahimsadeh,Shen Ibrahimsadeh,DIE LINKE,Gütersloh I,4.057787,219.98325,0.0,0.0,0.0,0.0,0.0
408,zeki-gokhan,Zeki Gökhan,DIE LINKE,Rhein-Erft-Kreis I,235.229,492.68753,0.0,0.0,0.0,0.0,0.0
409,karl-heinz-heiko-richter,Heiko Richter,Parteilos,Zwickau,-881.08624,-100.799164,0.013704013902658222,0.13265427623067744,0.07119141930154847,0.0494657334531996,0.04949383602377773
410,stefan-weinert,Unabhängiger Bundestagskandidat Stefan Weinert,Parteilos,Ravensburg,-1028.6823,422.3141,0.0,0.005383180237909528,0.08498293162318835,0.005289575633019278,0.030622556185365857
411,thorsten-ahrens,Thorsten Ahrens,DIE LINKE,Görlitz,169.40431,582.3868,0.0,0.011985862746551676,0.05707534183244644,0.0,0.04348384295656908
412,hans-feirer,Hans Feirer,DIE GRÜNEN,Rottal-Inn,359.97153,380.10196,0.0,0.03349150024299565,0.03160788973419958,0.033863342630757215,0.04220271392672797
413,joachim-herrmann,Joachim Herrmann,CSU,,-402.81332,-363.27545,0.006691548345440997,0.049237223039819616,0.0026134212858995327,0.0,0.023737228629078504
414,uwe-marold-warnecke,Uwe Marold Warnecke,DIE GRÜNEN,Düsseldorf II,745.1469,-181.82942,0.0,0.12743915892103794,0.0,0.0,0.0
415,rainer-spiering,Rainer Spiering,SPD,Osnabrück-Land,988.6334,-61.338333,0.027132188412083758,0.09407688740971436,0.002431734122328741,0.03079433236365135,0.07885056288852978
416,michael-kiesling,Dipl.-Ing.(FH) Michael Kießling,CSU,Starnberg - Landsberg am Lech,-102.372986,108.20502,0.0,0.0,0.0,0.0,0.0
417,stephanie-reinhold,Stephanie Reinhold,DIE GRÜNEN,Esslingen,527.1974,-103.19568,0.04270286199002138,0.0485844784936405,0.0241087835926007,0.12494649710742857,0.06320739466650392
418,alexander-kauz,Alexander Kauz,DIE LINKE,Emmendingen - Lahr,-87.73216,317.88394,0.015739403267197603,0.033683793513918536,0.041212528496278836,0.0,0.04326255537529797
419,matthias-hufken,Matthias Hüfken,Parteilos,Gera - Greiz - Altenburger Land,-964.20886,611.9142,0.01645417708858583,0.047861579975843234,0.16626511738152602,0.06954745842641652,0.06753761835032514
420,bruno-hollnagel,Dr. Bruno Hollnagel,AfD,Herzogtum Lauenburg - Stormarn-Süd,893.4337,276.64124,0.0,0.03725717323978897,0.032513659802085475,0.0027069005654762803,0.02141536238412977
421,bernd-rutzel,Mitglied des Deutschen Bundestages Bernd Rützel,SPD,Main-Spessart,920.85223,-296.17905,0.012224535437909693,0.08692661246397827,0.004349507651345096,0.003478495286102767,0.10648959400826397
422,hartmut-ebbing,Hartmut Ebbing,FDP,Berlin-Steglitz-Zehlendorf,-222.06001,-413.7722,0.009626911351579366,0.031927276010207215,0.01688540336406585,0.0,0.02134166992449309
423,lisa-badum,Lisa Badum,DIE GRÜNEN,Bamberg,549.5682,-353.41455,0.0017635803673609954,0.019382901700578915,0.016371412866993142,0.2253716580524517,0.022950758788161163
424,gabi-drechsler,Gabriele Drechsler,DIE GRÜNEN,Roth,624.56683,-250.6423,0.0065623138252040745,0.16253134138143702,0.012952175876793079,0.225587506132297,0.03674174870662012
425,michael-potthast,Herr Michael Potthast,FREIE WÄHLER,Nordfriesland - Dithmarschen Nord,-666.208,-201.35446,0.015687280636383562,0.0413088251923764,0.06265544734942705,0.02325443026952357,0.043953530939208535
426,gunnar-langer,Gunnar Langer,PIRATEN,Wiesbaden,-131.59462,-281.64062,0.024028270838838985,0.0,0.0,0.0,0.0
427,ulli-nissen,Ulli Nissen,SPD,Frankfurt am Main II,1194.1133,-193.39162,0.006267438652125154,0.20644219612127493,0.009515642297009571,0.0,0.1070087353540696
428,christoph-hoffmann,Christoph Hoffmann,FDP,Lörrach - Müllheim,-208.2556,205.27986,0.0,0.0,0.04361927303406392,0.0,0.0
429,eberhard-brecht,Dr. Eberhard Brecht,SPD,Harz,-216.45601,371.67175,0.00954954216800348,0.04253233642514319,0.042437822917940536,0.014492309581168403,0.08555810220382785
430,thomas-utz,Thomas Utz,SPD,Neckar-Zaber,206.00731,-842.7278,0.02855061302079978,0.045527308410705014,0.057597439115326735,0.009768409737620429,0.023218707369830067
431,dirk-gawlitza,Dirk Gawlitza,FDP,Berlin-Lichtenberg,-737.60565,-792.9294,0.05964477312816096,0.10451182277965668,0.016665655588880356,0.007409332604561847,0.034872104940365294
432,michael-hennrich,Michael Hennrich,CDU,Nürtingen,-349.76205,-631.9696,0.03409733152774632,0.00539857871178654,0.03175343308563215,0.022788304896905517,0.030537745394031125
433,markus-uhl,Markus Uhl,CDU,Homburg,-595.86194,-901.4725,0.12377910273266544,0.15534665089888625,0.0666406536939125,0.006133483333241306,0.09781326214151448
434,thomas-neudert,Thomas Neudert,FDP,Freising,-997.2645,50.026752,0.024442742932451217,0.023921587045126064,0.09005118253600937,0.02037803888290702,0.06019956745064772
435,jens-bolm,Jens Bolm,DIE PARTEI,Stadt Hannover I,-43.628197,62.71147,0.0,0.0,0.0,0.0,0.0
436,jorg-schneider,Jörg Schneider,AfD,Gelsenkirchen,-319.95572,531.05865,0.0,0.003046493171320055,0.03527639132881037,0.0,0.057377971578289735
437,mario-brandenburg,Mario Brandenburg,FDP,Südpfalz,-669.82086,-531.6486,0.06691057208411869,0.03749174591644497,0.040411478637541534,0.0071057472812349155,0.004370685597114175
438,bernhard-zimniok,Bernhard Zimniok,AfD,München-West/Mitte,-371.0344,582.88855,0.003678615817640816,0.006386482539233756,0.021016727817641998,0.0023728184118224182,0.04611919671323348
439,josef-ilsanker,Josef Ilsanker,DIE LINKE,Passau,1065.0819,353.50452,0.0,0.07255135375208296,0.010710726801110428,0.0,0.1877791022657772
440,helge-ziegler,Helge Ziegler,FDP,Main-Spessart,-538.75824,-479.33484,0.0,0.04020057085093312,0.07675881757130021,0.0,0.0
441,michael-kruse,Michael Kruse,FDP,Hamburg-Mitte,-403.16846,-442.92163,0.0,0.0,0.03028712132156653,0.0,0.0
442,gregor-wilkenloh,Gregor Wilkenloh,DIE PARTEI,Hanau,-110.26205,37.275124,0.0,0.0,0.0,0.0,0.0
443,sylvia-meyer,Sylvia Meyer,DIE GRÜNEN,Wuppertal I,667.99524,-111.48472,0.0024092907514403823,0.05940673491272185,0.0439925538177508,0.037724524470764416,0.05179862679926925
444,anke-hofmann-domke,Anke Hofmann-Domke,DIE LINKE,Gotha - Ilm-Kreis,1264.6005,444.95102,0.022617542749708442,0.11221076067331387,0.028587984152526332,0.033969645319864315,0.2609904911124781
445,ulrich-martin-drescher,Diplom-Volkswirt Ulrich Martin Drescher,DIE GRÜNEN,Waldshut,551.35364,-283.0677,0.05951860572373064,0.0291988551257635,0.016337976001756325,0.18597795749289828,0.023360152478448668
446,georg-liebl,Georg Liebl,DIE LINKE,Aschaffenburg,740.5093,393.63522,0.0,0.03486010907365364,0.03878161189322274,0.013170582874778234,0.07835191691133157
447,stephanie-erben,Stephanie Erben,DIE GRÜNEN,Saalfeld-Rudolstadt - Saale-Holzland-Kreis - Saale-Orla-Kreis,268.66986,-662.2459,0.013342850980473659,0.007556277292360932,0.026145050434929942,0.06980367703946383,0.0
448,frederik-hintermayr,Frederik Hintermayr,DIE LINKE,Augsburg-Stadt,-151.13739,403.03036,0.0,0.005543011102289647,0.028964474574969305,0.0,0.06743427278643058
449,jens-niklaus,Jens Niklaus,SPD,Mettmann I,-20.097202,-203.72481,0.057019440255206215,0.038002541073090604,0.03562801942529658,0.0,0.04626988869959253
450,marieluise-salm,Marie Salm,PIRATEN,Koblenz,-740.1615,366.67618,0.0,0.039393244059385615,0.10022450379065967,0.0,0.003344814565884399
451,karl-ringlstetter,Karl Ringlstetter,DIE LINKE,Straubing,24.523182,81.72847,0.0,0.0,0.0,0.03120319097038487,0.004125269229136332
452,matthias-ebner,Matthias Ebner,Tierschutzpartei,Stuttgart I,141.61128,-70.555756,0.006359126421291715,0.01786498628857095,0.025386290962161863,0.09032375798965553,0.015194041937055534
453,karsten-teubner,Karsten U. Teubner,AfD,Erzgebirgskreis I,-753.55005,440.84793,0.0068650786616822,0.06958707615245241,0.07692138343546855,0.0,0.024852142892399842
454,andreas-wagner-2,Andreas Wagner,DIE LINKE,Bad Tölz - Wolfratshausen - Miesbach,234.25127,162.86201,0.02739282628709084,0.0,0.0,0.021768040740390317,0.0138685459964482
455,konrad-kelm,Herr Konrad Kelm,DIE LINKE,Göttingen,163.25827,369.79883,0.0,0.0,0.025522490158806692,0.0,0.061653239659508
456,dipl-ing-kilian-kronimus,Dipl.-Ing. Kilian Kronimus,ÖDP,Waldshut,925.4566,340.1525,0.0,0.005987810901416405,0.011608871108105231,0.004896977316040782,0.13944016585903252
457,clemens-rostock,Clemens Rostock,DIE GRÜNEN,Frankfurt (Oder) - Oder-Spree,175.89049,-294.454,0.0030584648898231764,0.06911808789581553,0.09898718353137502,0.06891238847817976,0.08914619752253262
458,astrid-bergmann-hartl,Astrid Bergmann-Hartl,FREIE WÄHLER,Montabaur,273.54532,-967.7729,0.0090825717933573,0.006996303099078359,0.006464215366920878,0.0,0.012590453074779415
459,alexander-sorge,Alexander Sorge,DIE LINKE,Mansfeld,-138.71846,-177.88826,0.0010285299658008519,0.06810955757626744,0.00392893521457944,0.0,0.0021910441858558637
